"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",3.4125231111603e-05
"RH_SITE",0
"SNOW_PCT_PRECIP",3.47029747059224e-05
"PRECIP_SEAS_IND",0
"MAR_PPT7100_CM",0
"MAR_TMP7100_DEGC",0
"BFI_AVE",4.25040099837686e-06
"STOR_NID_2009",0.001125586377385
"FORESTNLCD06",0.000299286995478788
"PLANTNLCD06",0.00133477431636903
"WETLANDSNLCD06",0.000164082325354582
"MAINS100_FOREST",5.70617418362769e-05
"IMPNLCD06",0.00201447505843978
"AWCAVE",4.28113806528625e-05
"PERMAVE",6.45972619772001e-06
"WTDEPAVE",0.000796042907341048
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",2.40193186500758e-05
"SLOPE_PCT",3.47178326063644e-05
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",0
