"","MDA"
"DRAIN_SQKM",2.06326611507802e-06
"PPTAVG_SITE",0
"RH_SITE",1.70711047088388e-06
"SNOW_PCT_PRECIP",0.00198861373028055
"PRECIP_SEAS_IND",9.08367215563125e-06
"JAN_PPT7100_CM",0
"JAN_TMP7100_DEGC",0.00011051216938052
"BFI_AVE",0.000531283594428073
"STOR_NID_2009",0.00119286891234664
"FORESTNLCD06",9.9176240371205e-05
"PLANTNLCD06",0.000731546166806938
"WETLANDSNLCD06",3.10530347549415e-06
"MAINS100_FOREST",1.35442792709158e-05
"IMPNLCD06",0.000394619387240398
"AWCAVE",0.000263966837889336
"PERMAVE",2.32589162166581e-05
"WTDEPAVE",0.000307203784790776
"ROCKDEPAVE",2.38797508406946e-05
"ELEV_MEAN_M_BASIN",0.00139398793113838
"SLOPE_PCT",0.00020594333801313
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",0
