"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",7.42921186887619e-05
"RH_SITE",0
"SNOW_PCT_PRECIP",0.000234703905304905
"PRECIP_SEAS_IND",0
"AUG_PPT7100_CM",0
"AUG_TMP7100_DEGC",3.54165346118522e-05
"BFI_AVE",0
"STOR_NID_2009",0.00913997479183618
"FORESTNLCD06",0
"PLANTNLCD06",0.000161229312546351
"WETLANDSNLCD06",3.969045395398e-05
"MAINS100_FOREST",9.7135443119254e-05
"IMPNLCD06",0.00128292728573959
"AWCAVE",5.84123763491016e-05
"PERMAVE",4.75496398132384e-06
"WTDEPAVE",0.000486382000572845
"ROCKDEPAVE",2.82459552772176e-05
"ELEV_MEAN_M_BASIN",3.40965242576373e-05
"SLOPE_PCT",0.000131605560417921
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",0.000123640410305901
