"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",0
"RH_SITE",1.82755539799425e-06
"SNOW_PCT_PRECIP",0.000287152999003633
"PRECIP_SEAS_IND",0
"JUL_PPT7100_CM",5.42710025137393e-05
"JUL_TMP7100_DEGC",7.6875156758975e-06
"BFI_AVE",0.000487831081655952
"STOR_NID_2009",0.00608265179510242
"FORESTNLCD06",2.08297674947797e-06
"PLANTNLCD06",0
"WETLANDSNLCD06",0
"MAINS100_FOREST",0
"IMPNLCD06",7.51088738626452e-05
"AWCAVE",0.000763641534529173
"PERMAVE",0
"WTDEPAVE",0.000190076727940813
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",0.000133516667405458
"SLOPE_PCT",3.16383641067758e-05
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",1.70139266395457e-05
"Q_val",0
