"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",0
"RH_SITE",1.63650789946533e-05
"SNOW_PCT_PRECIP",0.00103915789102395
"PRECIP_SEAS_IND",4.44731457548586e-05
"DEC_PPT7100_CM",9.88968041018469e-05
"DEC_TMP7100_DEGC",0.000161368364606646
"BFI_AVE",0.00119835265549582
"STOR_NID_2009",0.000828889068807543
"FORESTNLCD06",5.03302577444439e-05
"PLANTNLCD06",0.00016645581082079
"WETLANDSNLCD06",0
"MAINS100_FOREST",1.03492175008982e-05
"IMPNLCD06",0.000314662963783003
"AWCAVE",0.00130885024712886
"PERMAVE",0
"WTDEPAVE",0.000613796526776431
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",0.00515437665489299
"SLOPE_PCT",0.000115507260646158
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",0
