"","MDA"
"DRAIN_SQKM",5.96542677125847e-07
"PPTAVG_SITE",0.000267173160047868
"RH_SITE",0
"SNOW_PCT_PRECIP",0.000421417612232748
"PRECIP_SEAS_IND",0
"APR_PPT7100_CM",3.81990717577507e-05
"APR_TMP7100_DEGC",0.000379151875972975
"BFI_AVE",1.97427272408628e-05
"STOR_NID_2009",0.000916090078729208
"FORESTNLCD06",0.000220617800120792
"PLANTNLCD06",0.00135258221529919
"WETLANDSNLCD06",3.13270573225722e-05
"MAINS100_FOREST",4.74056210448614e-05
"IMPNLCD06",0.00112614315973092
"AWCAVE",5.36293253210518e-06
"PERMAVE",1.24031382564273e-05
"WTDEPAVE",0.00012417074325853
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",5.22740215550299e-05
"SLOPE_PCT",0.000639327015556713
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",1.18759392720047e-05
