"","MDA"
"DRAIN_SQKM",0.00114378008620383
"PPTAVG_SITE",0
"RH_SITE",0.0732337165567105
"SNOW_PCT_PRECIP",0.860922117242535
"PRECIP_SEAS_IND",0.0561286333379784
"JAN_PPT7100_CM",0.00174039763384595
"JAN_TMP7100_DEGC",1.84429262086675
"BFI_AVE",0.0912660881326675
"STOR_NID_2009",0
"FORESTNLCD06",0.0931572868372898
"PLANTNLCD06",0.000558696288419533
"WETLANDSNLCD06",0.119866172361412
"MAINS100_FOREST",0.00210545200230377
"IMPNLCD06",0.0199307777617639
"AWCAVE",0.0607080621424868
"PERMAVE",0.210779216998587
"WTDEPAVE",0.136083808010824
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",0.286899105087016
"SLOPE_PCT",0.0149559851476196
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.0110446323330607
"Q_val",0.000247139376241228
