"","MDA"
"DRAIN_SQKM",0.00209677655066656
"PPTAVG_SITE",0
"RH_SITE",0.0427097162504409
"SNOW_PCT_PRECIP",1.19898858247189
"PRECIP_SEAS_IND",0.0191316010057555
"MAR_PPT7100_CM",0.0233447601309253
"MAR_TMP7100_DEGC",2.3825886706619
"BFI_AVE",0.192000889326656
"STOR_NID_2009",0.0215672815855512
"FORESTNLCD06",0.0194968916213717
"PLANTNLCD06",0
"WETLANDSNLCD06",0.213773669116344
"MAINS100_FOREST",0.0051126158673049
"IMPNLCD06",0.00347800489490319
"AWCAVE",0.0238314617779982
"PERMAVE",0.16205558786
"WTDEPAVE",0.239518852601192
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",0.953448788247945
"SLOPE_PCT",0.0657905949441984
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.000846419968919966
"Q_val",0.00535261811587
