"","MDA"
"DRAIN_SQKM",0.0219459534564822
"PPTAVG_SITE",0
"RH_SITE",0
"SNOW_PCT_PRECIP",0.277295950879408
"PRECIP_SEAS_IND",0
"AUG_PPT7100_CM",0.0663981370007067
"AUG_TMP7100_DEGC",0.615013861875166
"BFI_AVE",0.0558837234610886
"STOR_NID_2009",0
"FORESTNLCD06",0.00700072218179807
"PLANTNLCD06",0.071949277804972
"WETLANDSNLCD06",0.410369026361822
"MAINS100_FOREST",0.00803414753212341
"IMPNLCD06",0
"AWCAVE",0.00467922885790052
"PERMAVE",0.0851759300617924
"WTDEPAVE",0.118351414026125
"ROCKDEPAVE",0.000981260902863092
"ELEV_MEAN_M_BASIN",1.11666669930326
"SLOPE_PCT",0.0772567513103063
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.00887276709190093
"Q_val",0
