"","MDA"
"DRAIN_SQKM",0.00267765204650798
"PPTAVG_SITE",0
"RH_SITE",0
"SNOW_PCT_PRECIP",0.455332801823234
"PRECIP_SEAS_IND",0.0110171200073278
"MAY_PPT7100_CM",0
"MAY_TMP7100_DEGC",1.18726733591211
"BFI_AVE",0.13078956058276
"STOR_NID_2009",0
"FORESTNLCD06",0.00375815076821327
"PLANTNLCD06",0
"WETLANDSNLCD06",0.513640705274474
"MAINS100_FOREST",0.00912481037919554
"IMPNLCD06",0.00114657680937677
"AWCAVE",0
"PERMAVE",0.155897576392646
"WTDEPAVE",0.372168632268544
"ROCKDEPAVE",0.00518364275796599
"ELEV_MEAN_M_BASIN",1.44003607451875
"SLOPE_PCT",0.0748198368920845
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",0
