"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",0
"RH_SITE",0.556707332382095
"SNOW_PCT_PRECIP",0.350495366606578
"PRECIP_SEAS_IND",0.0774527813771506
"DEC_PPT7100_CM",0.000594519141832917
"DEC_TMP7100_DEGC",2.13270053072176
"BFI_AVE",0.0421364090224695
"STOR_NID_2009",0
"FORESTNLCD06",0.000880221418459422
"PLANTNLCD06",0
"WETLANDSNLCD06",0.12037643373183
"MAINS100_FOREST",0.00181324949965499
"IMPNLCD06",8.99287884183693e-05
"AWCAVE",0.0768814474415667
"PERMAVE",0.195459068121537
"WTDEPAVE",0.0368356497072816
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",0.128186231969806
"SLOPE_PCT",0.00481867957562112
"ASPECT_NORTHNESS",0.00212372144191497
"ASPECT_EASTNESS",3.54494939595671e-05
"Q_val",0
