"","MDA"
"DRAIN_SQKM",0.0191467952687541
"PPTAVG_SITE",0
"RH_SITE",0
"SNOW_PCT_PRECIP",0.484118361533602
"PRECIP_SEAS_IND",0.00805425304937437
"JUN_PPT7100_CM",0.0309234453844173
"JUN_TMP7100_DEGC",0.967613092025063
"BFI_AVE",0.146650693678725
"STOR_NID_2009",0
"FORESTNLCD06",0.00809795053461199
"PLANTNLCD06",0.0185301817600453
"WETLANDSNLCD06",0.477369471933252
"MAINS100_FOREST",0.0164076694165971
"IMPNLCD06",0
"AWCAVE",0.0012083544973545
"PERMAVE",0.172539180412957
"WTDEPAVE",0.248073146486177
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",1.83343104481284
"SLOPE_PCT",0.0930095584725192
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.00591759625725915
"Q_val",0.0128545706549428
