"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",0.000405295340756459
"RH_SITE",0.0195287619931681
"SNOW_PCT_PRECIP",0.667247272540569
"PRECIP_SEAS_IND",0.0151053988716088
"APR_PPT7100_CM",0.0283616929956207
"APR_TMP7100_DEGC",1.78742870943117
"BFI_AVE",0.0809695399960553
"STOR_NID_2009",0.00565419067672639
"FORESTNLCD06",0.00693614693362211
"PLANTNLCD06",0
"WETLANDSNLCD06",0.306440449638735
"MAINS100_FOREST",0.0039402708387852
"IMPNLCD06",0.00206524989836325
"AWCAVE",0.00140246062546893
"PERMAVE",0.195590133447559
"WTDEPAVE",0.352979908013138
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",0.949482284505375
"SLOPE_PCT",0.0244867452626038
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",0.00520741815731121
