"","MDA"
"DRAIN_SQKM",0.00670120259408028
"PPTAVG_SITE",0
"RH_SITE",0
"SNOW_PCT_PRECIP",0.224579117996613
"PRECIP_SEAS_IND",0
"SEP_PPT7100_CM",0.0302743142911141
"SEP_TMP7100_DEGC",0.894662790964913
"BFI_AVE",0.0223724809718438
"STOR_NID_2009",0
"FORESTNLCD06",5.53376150778861e-05
"PLANTNLCD06",0.00763687712668598
"WETLANDSNLCD06",0.431339120499125
"MAINS100_FOREST",0.00769445783578755
"IMPNLCD06",0
"AWCAVE",0.00805421129411943
"PERMAVE",0.109652762051779
"WTDEPAVE",0.107643330741709
"ROCKDEPAVE",0.00218794534674046
"ELEV_MEAN_M_BASIN",1.10956224037139
"SLOPE_PCT",0.0531419984282758
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",0.000980228393580687
