"","MDA"
"DRAIN_SQKM",0.0278213881216112
"PPTAVG_SITE",0.00164376896194082
"RH_SITE",0
"SNOW_PCT_PRECIP",0.174825939191641
"PRECIP_SEAS_IND",0
"JUL_PPT7100_CM",0.00437819295258335
"JUL_TMP7100_DEGC",0.529638090859883
"BFI_AVE",0.102494776949316
"STOR_NID_2009",0
"FORESTNLCD06",0
"PLANTNLCD06",0.0897162253643038
"WETLANDSNLCD06",0.410346344309499
"MAINS100_FOREST",0.00966042832677945
"IMPNLCD06",0
"AWCAVE",0
"PERMAVE",0.0988997799474261
"WTDEPAVE",0.161533470420644
"ROCKDEPAVE",0.0100619343962365
"ELEV_MEAN_M_BASIN",1.11443196219333
"SLOPE_PCT",0.0501959276237308
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.0664662791580257
"Q_val",0.00956511478509199
