"","MDA"
"DRAIN_SQKM",0.0138388521622948
"PPTAVG_SITE",0.0733499485111798
"RH_SITE",0.083414455669475
"SNOW_PCT_PRECIP",1.48277302372585
"PRECIP_SEAS_IND",0.0355437013285344
"MAR_PPT7100_CM",0.0563712849337555
"MAR_TMP7100_DEGC",7.64368690341225
"BFI_AVE",0.0449442988927125
"STOR_NID_2009",0.112253543996323
"FORESTNLCD06",0.104343489735362
"PLANTNLCD06",0.0048403483235533
"WETLANDSNLCD06",0.144966097300765
"MAINS100_FOREST",0.0642920979840345
"IMPNLCD06",0.334844732971933
"AWCAVE",0.0148512909891338
"PERMAVE",0.0164678428145804
"WTDEPAVE",0.0657674584138155
"ROCKDEPAVE",0.13022656445773
"ELEV_MEAN_M_BASIN",0.040031306487424
"SLOPE_PCT",0.0463501351435126
"ASPECT_NORTHNESS",0.0086936639287787
"ASPECT_EASTNESS",0.0180358000841208
"Q_val",0.00120680122022719
