"","MDA"
"DRAIN_SQKM",0.041067053038097
"PPTAVG_SITE",0.0530197562975547
"RH_SITE",0.0683856221380054
"SNOW_PCT_PRECIP",1.16096742830147
"PRECIP_SEAS_IND",0.0641460738174134
"SEP_PPT7100_CM",0.0136533655728994
"SEP_TMP7100_DEGC",2.13808061756503
"BFI_AVE",0.770500892771779
"STOR_NID_2009",0.46303719361211
"FORESTNLCD06",0.0846379763273309
"PLANTNLCD06",0.131418007615661
"WETLANDSNLCD06",0.105002900710506
"MAINS100_FOREST",0.327922710001438
"IMPNLCD06",0.106440779799712
"AWCAVE",0.00369368743321547
"PERMAVE",0
"WTDEPAVE",0.0561780432747976
"ROCKDEPAVE",0.00302883204065846
"ELEV_MEAN_M_BASIN",0.0276990861175219
"SLOPE_PCT",0.18122433994385
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.0341548900956997
"Q_val",0.0445787500311282
