"","MDA"
"DRAIN_SQKM",0.0114747208234144
"PPTAVG_SITE",0.239311594930491
"RH_SITE",0.0166924986283091
"SNOW_PCT_PRECIP",0.763948126096169
"PRECIP_SEAS_IND",0.0180264127435704
"MAR_PPT7100_CM",0.0771269029019076
"MAR_TMP7100_DEGC",0.540617192766779
"BFI_AVE",0.00611863831192471
"STOR_NID_2009",0.0019106647779304
"FORESTNLCD06",0.154962366246771
"PLANTNLCD06",0.0902775540752679
"WETLANDSNLCD06",0.00688544147182316
"MAINS100_FOREST",0.858325816155673
"IMPNLCD06",0.0342772434737283
"AWCAVE",0.00238948342007516
"PERMAVE",0.00422823957317493
"WTDEPAVE",0.00109409036565286
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",0.0194029782846018
"SLOPE_PCT",0.570992498464378
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.00291293484312245
"Q_val",0
