"","MDA"
"DRAIN_SQKM",0.00158242659646698
"PPTAVG_SITE",0.0706850431297913
"RH_SITE",0.0134398574831122
"SNOW_PCT_PRECIP",1.36752147615941
"PRECIP_SEAS_IND",0.0195620057380425
"NOV_PPT7100_CM",0.159591812449199
"NOV_TMP7100_DEGC",1.23961835696762
"BFI_AVE",0.0101243147812866
"STOR_NID_2009",0.00162835467279554
"FORESTNLCD06",0.0445608613216025
"PLANTNLCD06",0.0161860506150953
"WETLANDSNLCD06",0.00206518594265817
"MAINS100_FOREST",0.204465281491413
"IMPNLCD06",0
"AWCAVE",0.127131812899381
"PERMAVE",0.0658316657500515
"WTDEPAVE",0.000222657669234058
"ROCKDEPAVE",0.00201793991278254
"ELEV_MEAN_M_BASIN",0.187470450128534
"SLOPE_PCT",0.00232340255728056
"ASPECT_NORTHNESS",0.0068744280321939
"ASPECT_EASTNESS",0.0129413170398306
"Q_val",0.00172799488589755
