"","MDA"
"DRAIN_SQKM",0.00682228350230951
"PPTAVG_SITE",0.0178575367567414
"RH_SITE",0.00971100335186869
"SNOW_PCT_PRECIP",0.942804161432205
"PRECIP_SEAS_IND",0.0222895014907195
"DEC_PPT7100_CM",0.0519070116400831
"DEC_TMP7100_DEGC",1.27269586406607
"BFI_AVE",0.000103549653961509
"STOR_NID_2009",0.0011229954699148
"FORESTNLCD06",0.0825964858269039
"PLANTNLCD06",0.00214487570509365
"WETLANDSNLCD06",0
"MAINS100_FOREST",0.178771855683773
"IMPNLCD06",0.00332643321081772
"AWCAVE",0.0672186289346829
"PERMAVE",0.000501919213935238
"WTDEPAVE",0.000361995874881292
"ROCKDEPAVE",0.000603325076668543
"ELEV_MEAN_M_BASIN",0.231771634830239
"SLOPE_PCT",0.089943741131084
"ASPECT_NORTHNESS",7.16441534713721e-05
"ASPECT_EASTNESS",0
"Q_val",0.0102738520206897
