"","MDA"
"DRAIN_SQKM",0.0175450486941531
"PPTAVG_SITE",0.0316741747365456
"RH_SITE",0.00232194498229659
"SNOW_PCT_PRECIP",1.29294522625661
"PRECIP_SEAS_IND",0.0367894527683394
"JAN_PPT7100_CM",0.0512909197795674
"JAN_TMP7100_DEGC",0.952178813205485
"BFI_AVE",0.0104046635030157
"STOR_NID_2009",0
"FORESTNLCD06",0.0255000795543526
"PLANTNLCD06",0.00711405142816975
"WETLANDSNLCD06",0
"MAINS100_FOREST",0.0578968954266186
"IMPNLCD06",0.00174527803658473
"AWCAVE",0.0758886740568849
"PERMAVE",0.000163028105585503
"WTDEPAVE",0
"ROCKDEPAVE",0.00122962401740109
"ELEV_MEAN_M_BASIN",0.143395157774154
"SLOPE_PCT",0.111051073148788
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",0.00323692075733291
