"","MDA"
"DRAIN_SQKM",0.0384958753235886
"PPTAVG_SITE",0.111400635908103
"RH_SITE",0.0136201878060289
"SNOW_PCT_PRECIP",1.36153542428747
"PRECIP_SEAS_IND",0.00524603863883965
"OCT_PPT7100_CM",0.155262905231873
"OCT_TMP7100_DEGC",1.29098955638713
"BFI_AVE",0.0194195825252654
"STOR_NID_2009",0.052281124416624
"FORESTNLCD06",0.00728494017977421
"PLANTNLCD06",0.0605815418236937
"WETLANDSNLCD06",0.00673198537046618
"MAINS100_FOREST",0.328846095644593
"IMPNLCD06",0.00311213597809084
"AWCAVE",0.0289837555623687
"PERMAVE",0.266883475942596
"WTDEPAVE",0
"ROCKDEPAVE",0.00636543495642744
"ELEV_MEAN_M_BASIN",0.117908621130628
"SLOPE_PCT",0
"ASPECT_NORTHNESS",0.0306875109197384
"ASPECT_EASTNESS",0
"Q_val",0.0453904176947462
