"","MDA"
"DRAIN_SQKM",0.00492154823681712
"PPTAVG_SITE",0.0400591413857269
"RH_SITE",0.000541767450417803
"SNOW_PCT_PRECIP",1.29401638774042
"PRECIP_SEAS_IND",0.0274840033319786
"FEB_PPT7100_CM",0.103798093872497
"FEB_TMP7100_DEGC",0.677457820756797
"BFI_AVE",0.00408262055157842
"STOR_NID_2009",0.00090415112755799
"FORESTNLCD06",0.0962938067272962
"PLANTNLCD06",0.0105834974394389
"WETLANDSNLCD06",0
"MAINS100_FOREST",0.114951269763007
"IMPNLCD06",0.00380099584811052
"AWCAVE",0.0596425036119709
"PERMAVE",0.00644633702814859
"WTDEPAVE",5.88605967078237e-06
"ROCKDEPAVE",0.00100604951674903
"ELEV_MEAN_M_BASIN",0.0978714271157398
"SLOPE_PCT",0.182561288022154
"ASPECT_NORTHNESS",0.000517435905847332
"ASPECT_EASTNESS",0.000862037759507034
"Q_val",0.00530717832618996
