"","MDA"
"DRAIN_SQKM",0.00313994044517656
"PPTAVG_SITE",0
"RH_SITE",1.15162120339062e-05
"SNOW_PCT_PRECIP",0
"PRECIP_SEAS_IND",9.26898057567322e-05
"OCT_PPT7100_CM",0
"OCT_TMP7100_DEGC",0
"BFI_AVE",1.58463912726782e-06
"STOR_NID_2009",0.000577075840089347
"FORESTNLCD06",1.61325981298432e-07
"PLANTNLCD06",0.000307917181241789
"WETLANDSNLCD06",0.000147392752341281
"MAINS100_FOREST",0
"IMPNLCD06",0.000216513273941637
"AWCAVE",0
"PERMAVE",0.000144045335619808
"WTDEPAVE",1.27701531853814e-05
"ROCKDEPAVE",0.000206862201280596
"ELEV_MEAN_M_BASIN",5.03427558796393e-06
"SLOPE_PCT",1.47478906419125e-05
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",5.83508157564436e-06
"Q_val",0.00284102354197987
