"","MDA"
"DRAIN_SQKM",0.00873945591569839
"PPTAVG_SITE",0.0486262847517095
"RH_SITE",0.0137218611014684
"SNOW_PCT_PRECIP",2.19872520160278
"PRECIP_SEAS_IND",0.30171390483139
"APR_PPT7100_CM",0.149526085071537
"APR_TMP7100_DEGC",9.22728486770116
"BFI_AVE",0.0374292628556046
"STOR_NID_2009",0.0250939273731407
"FORESTNLCD06",0.066953609243604
"PLANTNLCD06",0.270891676774362
"WETLANDSNLCD06",0.0729964458811925
"MAINS100_FOREST",0.221930039339479
"IMPNLCD06",0.0564512228571394
"AWCAVE",0.00479436936828522
"PERMAVE",0.0050734281275532
"WTDEPAVE",0.0444984948381062
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",0.120302247602142
"SLOPE_PCT",1.57219100259846
"ASPECT_NORTHNESS",0.00193947699797524
"ASPECT_EASTNESS",0.00242026937488981
"Q_val",0
