"","MDA"
"DRAIN_SQKM",0.245535249522972
"PPTAVG_SITE",0.183403526371915
"RH_SITE",0.0101815446617072
"SNOW_PCT_PRECIP",1.43272655992557
"PRECIP_SEAS_IND",0.152388663710489
"AUG_PPT7100_CM",0.0269378254512065
"AUG_TMP7100_DEGC",5.37703607415247
"BFI_AVE",0.493399597951514
"STOR_NID_2009",0.0276661503406069
"FORESTNLCD06",0
"PLANTNLCD06",0.0650321009873692
"WETLANDSNLCD06",0.029790728637854
"MAINS100_FOREST",0.0711701297569927
"IMPNLCD06",0.000654368746910897
"AWCAVE",0.00660215834573478
"PERMAVE",0
"WTDEPAVE",0.131163845469364
"ROCKDEPAVE",0
"ELEV_MEAN_M_BASIN",0.222864490423401
"SLOPE_PCT",0.487466577318669
"ASPECT_NORTHNESS",0.0150735302341976
"ASPECT_EASTNESS",0.00159533695279548
"Q_val",0.0286939955120286
