"","MDA"
"DRAIN_SQKM",4.84614589562185e-07
"PPTAVG_SITE",0
"RH_SITE",4.44102412471721e-05
"SNOW_PCT_PRECIP",0.000127471762116749
"PRECIP_SEAS_IND",0.000147386921244864
"AUG_PPT7100_CM",0
"AUG_TMP7100_DEGC",0.000797863929589879
"BFI_AVE",0
"STOR_NID_2009",0.0103922497654166
"FORESTNLCD06",0
"PLANTNLCD06",0
"WETLANDSNLCD06",6.27628879340193e-05
"MAINS100_FOREST",0
"IMPNLCD06",0.00011232683264013
"AWCAVE",0.000177246715592714
"PERMAVE",0.000150476697770018
"WTDEPAVE",0
"ROCKDEPAVE",0.000110612359439587
"ELEV_MEAN_M_BASIN",0.00151120306139413
"SLOPE_PCT",0
"ASPECT_NORTHNESS",1.2112801811766e-05
"ASPECT_EASTNESS",0.000512427269429571
"Q_val",2.69902389835309e-05
