"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",7.44027842954146e-06
"RH_SITE",0
"SNOW_PCT_PRECIP",0.00487370798191886
"PRECIP_SEAS_IND",5.13129392069165e-06
"MAR_PPT7100_CM",0
"MAR_TMP7100_DEGC",0.00660797477478278
"BFI_AVE",0
"STOR_NID_2009",0.00084424869520294
"FORESTNLCD06",0.00134927431942202
"PLANTNLCD06",0
"WETLANDSNLCD06",2.6943561990023e-06
"MAINS100_FOREST",1.53472404983177e-06
"IMPNLCD06",0.000514410389995419
"AWCAVE",2.19894007475847e-05
"PERMAVE",0
"WTDEPAVE",0
"ROCKDEPAVE",0.000122878688305793
"ELEV_MEAN_M_BASIN",0.00281903904418326
"SLOPE_PCT",0.000164337291244947
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",2.24193261086085e-05
"Q_val",0
