"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",2.87796006518681e-08
"RH_SITE",0
"SNOW_PCT_PRECIP",0
"PRECIP_SEAS_IND",0.000393781417198693
"APR_PPT7100_CM",1.32223336024117e-06
"APR_TMP7100_DEGC",1.31833343346448e-05
"BFI_AVE",0
"STOR_NID_2009",0.00276042965586521
"FORESTNLCD06",6.22569759345283e-06
"PLANTNLCD06",0
"WETLANDSNLCD06",0.000105309743172751
"MAINS100_FOREST",0
"IMPNLCD06",6.85795405258537e-06
"AWCAVE",0.000139220819107869
"PERMAVE",1.22270135118472e-05
"WTDEPAVE",5.59872254539228e-07
"ROCKDEPAVE",0.000103015638298209
"ELEV_MEAN_M_BASIN",0.00149071628809184
"SLOPE_PCT",0.000170825294699139
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.000689753131922014
"Q_val",1.30611073717457e-05
