"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",0
"RH_SITE",0.0132115951081254
"SNOW_PCT_PRECIP",1.06420368956675
"PRECIP_SEAS_IND",0
"JUL_PPT7100_CM",0.119194935325704
"JUL_TMP7100_DEGC",2.36405558615842
"BFI_AVE",0
"STOR_NID_2009",2.12953081660598
"FORESTNLCD06",0.134470497609053
"PLANTNLCD06",0
"WETLANDSNLCD06",0.0021399542096654
"MAINS100_FOREST",0.24282895917063
"IMPNLCD06",0.0289040113479249
"AWCAVE",0.0031064738360789
"PERMAVE",0.0115716376636793
"WTDEPAVE",0.00173182009396854
"ROCKDEPAVE",0.0281062267808466
"ELEV_MEAN_M_BASIN",1.61993216064749
"SLOPE_PCT",0.036484131718071
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.0290377273735526
"Q_val",0.00331587800177824
