"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",0.00188225167410714
"RH_SITE",4.29214362026866e-05
"SNOW_PCT_PRECIP",6.05393506818787
"PRECIP_SEAS_IND",0
"FEB_PPT7100_CM",0
"FEB_TMP7100_DEGC",3.91700150417034
"BFI_AVE",0.000670867101648351
"STOR_NID_2009",0.0238743526439923
"FORESTNLCD06",1.57140851446101
"PLANTNLCD06",0.0039311431298736
"WETLANDSNLCD06",0
"MAINS100_FOREST",0.00065131045386905
"IMPNLCD06",0.625720636068565
"AWCAVE",0.00927092289186763
"PERMAVE",0
"WTDEPAVE",0
"ROCKDEPAVE",0.0308550558212575
"ELEV_MEAN_M_BASIN",0.48166054635076
"SLOPE_PCT",0.0936852626159476
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0
"Q_val",0
