"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",0
"RH_SITE",0
"SNOW_PCT_PRECIP",3.96142368140708
"PRECIP_SEAS_IND",0.00404528683990306
"APR_PPT7100_CM",0.0119008403254731
"APR_TMP7100_DEGC",7.28583488928148
"BFI_AVE",0
"STOR_NID_2009",0.0739333781946763
"FORESTNLCD06",1.69552343534672
"PLANTNLCD06",0
"WETLANDSNLCD06",6.03258731286096e-05
"MAINS100_FOREST",0
"IMPNLCD06",0.21748288923099
"AWCAVE",0
"PERMAVE",0
"WTDEPAVE",0
"ROCKDEPAVE",0.0314241839590403
"ELEV_MEAN_M_BASIN",1.41554120751028
"SLOPE_PCT",0.300626005470258
"ASPECT_NORTHNESS",0.00409367653830544
"ASPECT_EASTNESS",0.0552245749688482
"Q_val",0
