"","MDA"
"DRAIN_SQKM",0.00174816949231973
"PPTAVG_SITE",0
"RH_SITE",0
"SNOW_PCT_PRECIP",0.99032156965998
"PRECIP_SEAS_IND",0
"AUG_PPT7100_CM",0
"AUG_TMP7100_DEGC",1.24663179542201
"BFI_AVE",0
"STOR_NID_2009",0.886732470396159
"FORESTNLCD06",0.182745067032357
"PLANTNLCD06",0
"WETLANDSNLCD06",0.00268100573393271
"MAINS100_FOREST",0.198406516554626
"IMPNLCD06",0.0178855243107523
"AWCAVE",0
"PERMAVE",0.0267266218984689
"WTDEPAVE",0
"ROCKDEPAVE",0.0014179157960159
"ELEV_MEAN_M_BASIN",1.32408887185598
"SLOPE_PCT",0.09050239019609
"ASPECT_NORTHNESS",0
"ASPECT_EASTNESS",0.0267742382648663
"Q_val",0
