"","MDA"
"DRAIN_SQKM",0
"PPTAVG_SITE",0
"RH_SITE",0.000186435037479644
"SNOW_PCT_PRECIP",1.24743731887745
"PRECIP_SEAS_IND",0
"NOV_PPT7100_CM",0.0550685269274483
"NOV_TMP7100_DEGC",1.7074709898765
"BFI_AVE",0.000129676339245536
"STOR_NID_2009",0.00365460551332464
"FORESTNLCD06",0.386687014624293
"PLANTNLCD06",0.00129673517628205
"WETLANDSNLCD06",0
"MAINS100_FOREST",0
"IMPNLCD06",0.0640071731772552
"AWCAVE",0.00658071309771658
"PERMAVE",0.000518274934798395
"WTDEPAVE",0
"ROCKDEPAVE",0.0101248269547035
"ELEV_MEAN_M_BASIN",0.143955555623874
"SLOPE_PCT",0.101565785719805
"ASPECT_NORTHNESS",0.00130740410943145
"ASPECT_EASTNESS",0.000161754382748956
"Q_val",0.00492785596775605
